Trendkanal Tage: Tagesbalken Ausgabe tage-3 --teil 3/4, Start 09.09.2026  8:48:54,75 

!!! WERTPAPIERART: Referenzkarte vorhanden, aber ohne Eintrag fuer GCI (erster Fall dieses Laufs; weitere werden nicht gemeldet) - solche Symbole fallen STILL aus dem Universum heraus.

2026-09-09T06:48:54.969Z  START trendkanal-tage-2026-09-08/v1/4x2x2x4x4x4+topf61+kurs | 1824 Reihen (7299 Aktien, ausgeschlossen {"ETF":694,"ETN":7,"ETV":35,"FUND":16,"ETS":4,"ohne Art":1,"TEST":1,"UNIT":1}) | Tage 2680 | Teil 3/4
2026-09-09T06:48:56.397Z  AAC         7 Dateien  1488 Tage     9 MB   1427 ms  ausgelassen 1
2026-09-09T06:48:56.448Z  AAC~2       1 Dateien     2 Tage     0 MB     50 ms
2026-09-09T06:49:04.128Z  AAL        11 Dateien  2680 Tage    69 MB   7680 ms
2026-09-09T06:49:09.460Z  AAOI       11 Dateien  2679 Tage    43 MB   5331 ms
2026-09-09T06:49:09.489Z  AAPGV       1 Dateien     1 Tage     0 MB     29 ms
2026-09-09T06:49:10.084Z  AATC        7 Dateien   700 Tage     2 MB    594 ms  ausgelassen 3
2026-09-09T06:49:14.330Z  AB         11 Dateien  2679 Tage    29 MB   4245 ms
2026-09-09T06:49:20.870Z  ABBV       11 Dateien  2680 Tage    54 MB   6539 ms
2026-09-09T06:49:21.816Z  ABCM        4 Dateien   785 Tage     7 MB    946 ms
2026-09-09T06:49:24.755Z  ABG        11 Dateien  2679 Tage    23 MB   2938 ms
2026-09-09T06:49:25.099Z  ABL         3 Dateien   507 Tage     4 MB    344 ms
2026-09-09T06:49:28.074Z  ABMD        7 Dateien  1756 Tage    24 MB   2975 ms
2026-09-09T06:49:28.720Z  ABST        4 Dateien   671 Tage     4 MB    646 ms
2026-09-09T06:49:33.676Z  ABUS       11 Dateien  2650 Tage    30 MB   4955 ms
2026-09-09T06:49:35.546Z  ACA         9 Dateien  1965 Tage    18 MB   1870 ms
2026-09-09T06:49:35.681Z  ACAH        4 Dateien   177 Tage     0 MB    134 ms
2026-09-09T06:49:36.080Z  ACAT        2 Dateien   295 Tage     4 MB    399 ms
2026-09-09T06:49:39.617Z  ACC         7 Dateien  1662 Tage    25 MB   3537 ms
2026-09-09T06:49:39.708Z  ACE         1 Dateien     9 Tage     0 MB     91 ms
2026-09-09T06:49:39.763Z  ACG         1 Dateien    72 Tage     1 MB     55 ms
2026-09-09T06:49:40.223Z  ACHL        5 Dateien   841 Tage     4 MB    459 ms
2026-09-09T06:49:42.376Z  ACIA        6 Dateien  1206 Tage    18 MB   2152 ms
2026-09-09T06:49:47.736Z  ACM        11 Dateien  2679 Tage    42 MB   5359 ms
2026-09-09T06:49:51.046Z  ACOR        9 Dateien  1939 Tage    32 MB   3309 ms
2026-09-09T06:49:54.223Z  ACRX        9 Dateien  2009 Tage    32 MB   3176 ms
2026-09-09T06:49:54.740Z  ACTA        3 Dateien   529 Tage     3 MB    516 ms
2026-09-09T06:49:54.796Z  ACUR        2 Dateien   114 Tage     1 MB     55 ms
2026-09-09T06:49:55.160Z  ACY         7 Dateien   479 Tage     4 MB    363 ms
2026-09-09T06:49:59.787Z  ADC        11 Dateien  2679 Tage    34 MB   4626 ms
2026-09-09T06:49:59.886Z  ADEX        3 Dateien   200 Tage     1 MB     99 ms
2026-09-09T06:50:05.234Z  ADI        11 Dateien  2680 Tage    52 MB   5348 ms
2026-09-09T06:50:08.682Z  ADMP        8 Dateien  1891 Tage    35 MB   3447 ms
2026-09-09T06:50:08.829Z  ADOC        5 Dateien   107 Tage     0 MB    147 ms
2026-09-09T06:50:11.336Z  ADRO        5 Dateien  1198 Tage    21 MB   2506 ms
2026-09-09T06:50:16.369Z  ADT        10 Dateien  2247 Tage    37 MB   5032 ms  ausgelassen 1
2026-09-09T06:50:20.858Z  ADVM       10 Dateien  2407 Tage    38 MB   4489 ms
2026-09-09T06:50:20.908Z  AEAC        3 Dateien   100 Tage     0 MB     50 ms
2026-09-09T06:50:26.213Z  AEG        11 Dateien  2680 Tage    38 MB   5305 ms
2026-09-09T06:50:29.755Z  AEHR       11 Dateien  2255 Tage    27 MB   3542 ms
2026-09-09T06:50:29.983Z  AENZ        4 Dateien   302 Tage     1 MB    227 ms
2026-09-09T06:50:30.221Z  AEPPZ       4 Dateien   216 Tage     1 MB    238 ms
2026-09-09T06:50:36.909Z  AES        11 Dateien  2680 Tage    51 MB   6688 ms
2026-09-09T06:50:37.968Z  AEY         9 Dateien  1125 Tage     6 MB   1059 ms
2026-09-09T06:50:38.650Z  AFAM        3 Dateien   564 Tage     3 MB    682 ms
2026-09-09T06:50:39.074Z  AFC         6 Dateien   477 Tage     1 MB    424 ms
2026-09-09T06:50:39.877Z  AFH         5 Dateien  1098 Tage     5 MB    803 ms
2026-09-09T06:50:45.445Z  AFL        11 Dateien  2680 Tage    49 MB   5568 ms
2026-09-09T06:50:45.495Z  AFTR        3 Dateien   112 Tage     0 MB     50 ms
2026-09-09T06:50:46.529Z  AGBA        6 Dateien   528 Tage     9 MB   1034 ms
2026-09-09T06:50:47.911Z  AGE         7 Dateien  1133 Tage     5 MB   1382 ms
2026-09-09T06:50:48.163Z  AGH         2 Dateien   313 Tage     2 MB    250 ms
2026-09-09T06:50:52.789Z  AGIO       11 Dateien  2680 Tage    36 MB   4625 ms
2026-09-09T06:50:55.999Z  AGN         5 Dateien  1095 Tage    22 MB   3210 ms
2026-09-09T06:51:00.886Z  AGR         9 Dateien  2257 Tage    32 MB   4887 ms
2026-09-09T06:51:03.230Z  AGS         8 Dateien  1865 Tage    17 MB   2343 ms
2026-09-09T06:51:05.431Z  AGX        11 Dateien  2679 Tage    21 MB   2200 ms
2026-09-09T06:51:09.376Z  AHCO        9 Dateien  1717 Tage    23 MB   3945 ms
2026-09-09T06:51:10.728Z  AHL         6 Dateien   983 Tage    11 MB   1351 ms
2026-09-09T06:51:12.096Z  AHR         3 Dateien   643 Tage    11 MB   1367 ms
2026-09-09T06:51:12.167Z  AIFE        1 Dateien    15 Tage     0 MB     71 ms
2026-09-09T06:51:12.402Z  AILE        4 Dateien   306 Tage     2 MB    234 ms
2026-09-09T06:51:15.471Z  AIN        11 Dateien  2679 Tage    19 MB   3069 ms
2026-09-09T06:51:17.317Z  AIRC        5 Dateien   887 Tage    13 MB   1846 ms
2026-09-09T06:51:17.542Z  AIU         3 Dateien   371 Tage     1 MB    225 ms
2026-09-09T06:51:17.870Z  AJAX        2 Dateien   173 Tage     2 MB    327 ms
2026-09-09T06:51:24.132Z  AKAM       11 Dateien  2680 Tage    48 MB   6261 ms
2026-09-09T06:51:25.923Z  AKG         5 Dateien   965 Tage    11 MB   1791 ms
2026-09-09T06:51:31.086Z  AKR        11 Dateien  2679 Tage    38 MB   5162 ms
2026-09-09T06:51:31.466Z  AKU         4 Dateien   569 Tage     2 MB    379 ms
2026-09-09T06:51:33.503Z  ALAB        3 Dateien   614 Tage    14 MB   2037 ms
2026-09-09T06:51:34.177Z  ALBT        5 Dateien   835 Tage     5 MB    673 ms
2026-09-09T06:51:34.337Z  ALCY        4 Dateien    91 Tage     0 MB    160 ms
2026-09-09T06:51:37.388Z  ALEX       11 Dateien  2561 Tage    26 MB   3051 ms
2026-09-09T06:51:37.422Z  ALGR        3 Dateien    36 Tage     0 MB     34 ms
2026-09-09T06:51:41.356Z  ALIT        7 Dateien  1491 Tage    39 MB   3933 ms
2026-09-09T06:51:47.135Z  ALKS       11 Dateien  2678 Tage    44 MB   5778 ms
2026-09-09T06:51:53.409Z  ALLE       11 Dateien  2680 Tage    42 MB   6274 ms
2026-09-09T06:51:53.709Z  ALN         3 Dateien   502 Tage     1 MB    299 ms
2026-09-09T06:51:54.237Z  ALOG        3 Dateien   623 Tage     4 MB    528 ms
2026-09-09T06:51:54.972Z  ALPP        4 Dateien   739 Tage     6 MB    735 ms  ausgelassen 1
2026-09-09T06:51:57.575Z  ALRN        9 Dateien  1605 Tage    14 MB   2602 ms
2026-09-09T06:52:02.596Z  ALT        11 Dateien  2623 Tage    40 MB   5021 ms
2026-09-09T06:52:03.742Z  ALTS       10 Dateien   529 Tage     6 MB   1145 ms  ausgelassen 1
2026-09-09T06:52:03.974Z  ALUS        2 Dateien   186 Tage     2 MB    231 ms
2026-09-09T06:52:04.794Z  ALYA        7 Dateien   617 Tage     2 MB    820 ms
2026-09-09T06:52:04.979Z  AMAO        3 Dateien    98 Tage     0 MB    185 ms
2026-09-09T06:52:05.350Z  AMBI        6 Dateien   381 Tage     1 MB    371 ms
