Trendkanal Tage: Tagesbalken Ausgabe tage-2 --teil 2/4, Start 09.09.2026  8:48:54,67 

!!! WERTPAPIERART: Referenzkarte vorhanden, aber ohne Eintrag fuer GCI (erster Fall dieses Laufs; weitere werden nicht gemeldet) - solche Symbole fallen STILL aus dem Universum heraus.

2026-09-09T06:48:54.867Z  START trendkanal-tage-2026-09-08/v1/4x2x2x4x4x4+topf61+kurs | 1825 Reihen (7299 Aktien, ausgeschlossen {"ETF":694,"ETN":7,"ETV":35,"FUND":16,"ETS":4,"ohne Art":1,"TEST":1,"UNIT":1}) | Tage 2680 | Teil 2/4
2026-09-09T06:48:56.555Z  AABA        3 Dateien   577 Tage    11 MB   1687 ms
2026-09-09T06:48:56.651Z  AACT        3 Dateien   268 Tage     1 MB     96 ms
2026-09-09T06:48:57.214Z  AAIC        4 Dateien   764 Tage     4 MB    562 ms
2026-09-09T06:49:00.146Z  AAN         9 Dateien  2203 Tage    30 MB   2931 ms
2026-09-09T06:49:00.305Z  AAPC        2 Dateien    13 Tage     0 MB    159 ms
2026-09-09T06:49:03.861Z  AAT        11 Dateien  2679 Tage    27 MB   3555 ms
2026-09-09T06:49:06.912Z  AAWW        8 Dateien  1814 Tage    21 MB   3051 ms
2026-09-09T06:49:11.686Z  ABB         8 Dateien  1859 Tage    33 MB   4774 ms
2026-09-09T06:49:12.276Z  ABCD        3 Dateien   744 Tage     3 MB    590 ms
2026-09-09T06:49:18.906Z  ABEV       11 Dateien  2680 Tage    47 MB   6629 ms
2026-09-09T06:49:20.579Z  ABIO        9 Dateien  1584 Tage    11 MB   1672 ms
2026-09-09T06:49:24.388Z  ABM        11 Dateien  2679 Tage    31 MB   3808 ms
2026-09-09T06:49:29.420Z  ABR        11 Dateien  2680 Tage    42 MB   5031 ms
2026-09-09T06:49:30.950Z  ABTX        7 Dateien  1699 Tage     6 MB   1530 ms
2026-09-09T06:49:31.637Z  AC         10 Dateien  2304 Tage     3 MB    686 ms
2026-09-09T06:49:37.478Z  ACAD       11 Dateien  2678 Tage    46 MB   5840 ms
2026-09-09T06:49:38.283Z  ACAS        2 Dateien   253 Tage     4 MB    805 ms
2026-09-09T06:49:39.235Z  ACBI        7 Dateien  1549 Tage     8 MB    951 ms
2026-09-09T06:49:39.283Z  ACDI        3 Dateien    24 Tage     0 MB     47 ms
2026-09-09T06:49:39.426Z  ACFC        3 Dateien   351 Tage     1 MB    142 ms
2026-09-09T06:49:44.412Z  ACHC       11 Dateien  2680 Tage    40 MB   4985 ms
2026-09-09T06:49:47.595Z  ACI         7 Dateien  1551 Tage    28 MB   3182 ms
2026-09-09T06:49:48.960Z  ACLX        5 Dateien  1059 Tage    12 MB   1364 ms
2026-09-09T06:49:49.114Z  ACND        2 Dateien   130 Tage     1 MB    154 ms
2026-09-09T06:49:49.249Z  ACRO        3 Dateien   157 Tage     0 MB    135 ms
2026-09-09T06:49:50.432Z  ACT         6 Dateien  1244 Tage    11 MB   1181 ms
2026-09-09T06:49:50.499Z  ACTT        2 Dateien    54 Tage     0 MB     66 ms
2026-09-09T06:49:51.720Z  ACXM        3 Dateien   692 Tage     9 MB   1221 ms
2026-09-09T06:49:57.460Z  ADBE       11 Dateien  2680 Tage    56 MB   5740 ms
2026-09-09T06:49:59.082Z  ADES        9 Dateien  1848 Tage    10 MB   1621 ms
2026-09-09T06:50:00.221Z  ADHD        2 Dateien   423 Tage     5 MB   1139 ms
2026-09-09T06:50:03.844Z  ADMA       11 Dateien  2458 Tage    35 MB   3623 ms
2026-09-09T06:50:08.033Z  ADNT       11 Dateien  2470 Tage    39 MB   4189 ms
2026-09-09T06:50:08.311Z  ADRA        8 Dateien   119 Tage     0 MB    278 ms
2026-09-09T06:50:10.055Z  ADSW        5 Dateien  1024 Tage    13 MB   1744 ms
2026-09-09T06:50:12.545Z  ADUS       11 Dateien  2680 Tage    15 MB   2489 ms
2026-09-09T06:50:13.002Z  AE         10 Dateien  1779 Tage     2 MB    457 ms
2026-09-09T06:50:18.444Z  AEE        11 Dateien  2679 Tage    46 MB   5442 ms
2026-09-09T06:50:18.508Z  AEHA        3 Dateien    36 Tage     0 MB     64 ms
2026-09-09T06:50:25.375Z  AEM        11 Dateien  2680 Tage    50 MB   6867 ms
2026-09-09T06:50:25.596Z  AEPI        2 Dateien   265 Tage     1 MB    221 ms
2026-09-09T06:50:28.315Z  AERI        7 Dateien  1734 Tage    23 MB   2719 ms
2026-09-09T06:50:28.511Z  AETI        4 Dateien   420 Tage     2 MB    195 ms
2026-09-09T06:50:28.552Z  AFAC        1 Dateien    16 Tage     0 MB     40 ms
2026-09-09T06:50:28.774Z  AFBI        6 Dateien   693 Tage     1 MB    222 ms
2026-09-09T06:50:33.355Z  AFG        11 Dateien  2679 Tage    32 MB   4581 ms
2026-09-09T06:50:34.950Z  AFIN        5 Dateien   894 Tage    11 MB   1594 ms
2026-09-09T06:50:36.283Z  AFSI        3 Dateien   733 Tage    11 MB   1333 ms
2026-09-09T06:50:36.921Z  AGAE        5 Dateien   727 Tage     3 MB    637 ms
2026-09-09T06:50:42.419Z  AGCO       11 Dateien  2679 Tage    41 MB   5497 ms
2026-09-09T06:50:42.561Z  AGGR        3 Dateien    71 Tage     0 MB    140 ms
2026-09-09T06:50:43.237Z  AGIL        4 Dateien   535 Tage     3 MB    676 ms
2026-09-09T06:50:44.361Z  AGM        11 Dateien  2679 Tage    10 MB   1124 ms
2026-09-09T06:50:49.441Z  AGO        11 Dateien  2679 Tage    34 MB   5080 ms
2026-09-09T06:50:52.026Z  AGRX        9 Dateien  2009 Tage    25 MB   2584 ms  ausgelassen 1
2026-09-09T06:50:53.150Z  AGU         2 Dateien   503 Tage     7 MB   1124 ms
2026-09-09T06:50:53.591Z  AHC         6 Dateien  1051 Tage     3 MB    441 ms
2026-09-09T06:50:53.885Z  AHI         4 Dateien   423 Tage     2 MB    293 ms
2026-09-09T06:50:55.301Z  AHPI        8 Dateien   971 Tage     6 MB   1416 ms
2026-09-09T06:50:55.520Z  AIEV        4 Dateien   231 Tage     1 MB    219 ms  ausgelassen 1
2026-09-09T06:50:55.618Z  AIII        2 Dateien    85 Tage     0 MB     98 ms
2026-09-09T06:50:58.264Z  AIMT        5 Dateien  1202 Tage    16 MB   2645 ms
2026-09-09T06:51:02.076Z  AIR        11 Dateien  2679 Tage    26 MB   3811 ms
2026-09-09T06:51:02.155Z  AITR        2 Dateien    27 Tage     0 MB     79 ms
2026-09-09T06:51:06.365Z  AIZ        11 Dateien  2679 Tage    35 MB   4210 ms
2026-09-09T06:51:08.546Z  AJX         9 Dateien  2244 Tage    10 MB   2181 ms
2026-09-09T06:51:10.484Z  AKER        6 Dateien  1038 Tage    15 MB   1937 ms
2026-09-09T06:51:10.844Z  AKP         4 Dateien   281 Tage     2 MB    360 ms
2026-09-09T06:51:12.988Z  AKS         5 Dateien  1055 Tage    19 MB   2144 ms
2026-09-09T06:51:18.932Z  AL         11 Dateien  2578 Tage    39 MB   5944 ms
2026-09-09T06:51:20.174Z  ALBO        8 Dateien  1509 Tage     9 MB   1242 ms
2026-09-09T06:51:20.722Z  ALCE        4 Dateien   344 Tage     3 MB    547 ms  ausgelassen 1
2026-09-09T06:51:24.542Z  ALE        10 Dateien  2501 Tage    27 MB   3819 ms
2026-09-09T06:51:30.924Z  ALGN       11 Dateien  2680 Tage    45 MB   6381 ms
2026-09-09T06:51:32.560Z  ALIM        9 Dateien  1680 Tage    11 MB   1636 ms
2026-09-09T06:51:38.498Z  ALK        11 Dateien  2680 Tage    49 MB   5937 ms
2026-09-09T06:51:43.703Z  ALL        11 Dateien  2680 Tage    49 MB   5204 ms
2026-09-09T06:51:50.151Z  ALLY       11 Dateien  2680 Tage    49 MB   6448 ms
2026-09-09T06:51:50.669Z  ALO         4 Dateien   502 Tage     4 MB    518 ms
2026-09-09T06:51:51.723Z  ALPN        8 Dateien  1322 Tage     7 MB   1054 ms
2026-09-09T06:51:55.961Z  ALRM       11 Dateien  2680 Tage    29 MB   4237 ms
2026-09-09T06:52:01.862Z  ALSN       11 Dateien  2679 Tage    43 MB   5900 ms
2026-09-09T06:52:05.884Z  ALTR        9 Dateien  1858 Tage    19 MB   4021 ms
2026-09-09T06:52:06.489Z  ALUR        4 Dateien   647 Tage     5 MB    605 ms
2026-09-09T06:52:09.539Z  ALXN        6 Dateien  1396 Tage    27 MB   3049 ms
2026-09-09T06:52:10.384Z  AMAM        4 Dateien   493 Tage     4 MB    845 ms
2026-09-09T06:52:13.621Z  AMBC       10 Dateien  2485 Tage    26 MB   3237 ms
2026-09-09T06:52:14.551Z  AMCN        4 Dateien   710 Tage     7 MB    930 ms
