Signalstudie Minuten: Ausgabe voll-1-5m-15m --teil 1/8 --zeitrahmen 5m 15m, Start 07.09.2026 20:34:55,10 

!!! WERTPAPIERART: Referenzkarte vorhanden, aber ohne Eintrag fuer GCI (erster Fall dieses Laufs; weitere werden nicht gemeldet) - solche Symbole fallen STILL aus dem Universum heraus.

2026-09-07T18:34:56.662Z  START signale-minuten-2026-09-06/v4/13x3x3x4x3+kurs | 913 Reihen (7299 Aktien, ausgeschlossen {"ETF":694,"ETN":7,"ETV":35,"FUND":16,"ETS":4,"ohne Art":1,"TEST":1,"UNIT":1}) | 13 Detektoren | Tage 2680 | Bestaetigung ab 2023-02-07 | Teil 1/8
2026-09-07T18:34:56.663Z  ZEITRAHMEN-TEIL: nur 5m 15m - die uebrigen Zeitrahmen muessen in einem eigenen Lauf gemessen und beim Auswerten zusammengelegt werden
2026-09-07T18:57:14.461Z  ADN/2025        roh          14723 reg. Kerzen        0/0/0 von 207  Tagen gewertet (1m/5m/15m)        0 Signale  243 ms lesen  174 ms rechnen
2026-09-07T18:57:36.833Z  ADSK/2016       roh          96754 reg. Kerzen    0/232/232 von 252  Tagen gewertet (1m/5m/15m)     6026 Signale  1064 ms lesen  21131 ms rechnen
2026-09-07T18:58:02.270Z  ADSK/2017       roh          95489 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6283 Signale  289 ms lesen  24373 ms rechnen
2026-09-07T18:58:28.806Z  ADSK/2018       roh          94939 reg. Kerzen    0/249/249 von 251  Tagen gewertet (1m/5m/15m)     6451 Signale  328 ms lesen  25732 ms rechnen
2026-09-07T18:58:52.905Z  ADSK/2019       roh          95953 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6358 Signale  349 ms lesen  23273 ms rechnen
2026-09-07T18:59:21.116Z  ADSK/2020       roh          95977 reg. Kerzen    0/253/253 von 253  Tagen gewertet (1m/5m/15m)     6660 Signale  473 ms lesen  27194 ms rechnen
2026-09-07T18:59:47.641Z  ADSK/2021       roh          93654 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6567 Signale  273 ms lesen  25700 ms rechnen
2026-09-07T19:00:16.525Z  ADSK/2022       roh          95371 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6775 Signale  306 ms lesen  28127 ms rechnen
2026-09-07T19:00:41.524Z  ADSK/2023       roh          92363 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6431 Signale  446 ms lesen  24109 ms rechnen
2026-09-07T19:01:07.868Z  ADSK/2024       roh          89782 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6185 Signale  361 ms lesen  25480 ms rechnen
2026-09-07T19:01:32.253Z  ADSK/2025       roh          89332 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6232 Signale  431 ms lesen  23387 ms rechnen
2026-09-07T19:01:50.109Z  ADSK/2026       roh          63676 reg. Kerzen    0/166/166 von 166  Tagen gewertet (1m/5m/15m)     4344 Signale  406 ms lesen  16974 ms rechnen
