Signalstudie Minuten: Ausgabe voll-2-5m-15m --teil 2/8 --zeitrahmen 5m 15m, Start 07.09.2026 20:34:55,18 

!!! WERTPAPIERART: Referenzkarte vorhanden, aber ohne Eintrag fuer GCI (erster Fall dieses Laufs; weitere werden nicht gemeldet) - solche Symbole fallen STILL aus dem Universum heraus.

2026-09-07T18:34:56.653Z  START signale-minuten-2026-09-06/v4/13x3x3x4x3+kurs | 913 Reihen (7299 Aktien, ausgeschlossen {"ETF":694,"ETN":7,"ETV":35,"FUND":16,"ETS":4,"ohne Art":1,"TEST":1,"UNIT":1}) | 13 Detektoren | Tage 2680 | Bestaetigung ab 2023-02-07 | Teil 2/8
2026-09-07T18:34:56.654Z  ZEITRAHMEN-TEIL: nur 5m 15m - die uebrigen Zeitrahmen muessen in einem eigenen Lauf gemessen und beim Auswerten zusammengelegt werden
2026-09-07T18:47:40.267Z  ACHC/2023       roh          67910 reg. Kerzen    0/249/250 von 250  Tagen gewertet (1m/5m/15m)     6422 Signale  139 ms lesen  21489 ms rechnen
2026-09-07T18:48:05.175Z  ACHC/2024       roh          77632 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6560 Signale  414 ms lesen  24143 ms rechnen
2026-09-07T18:48:32.089Z  ACHC/2025       roh          90472 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6731 Signale  312 ms lesen  26213 ms rechnen
2026-09-07T18:48:49.993Z  ACHC/2026       roh          61808 reg. Kerzen    0/166/166 von 166  Tagen gewertet (1m/5m/15m)     4459 Signale  149 ms lesen  17277 ms rechnen
2026-09-07T18:49:01.449Z  ACLX/2022       roh          46807 reg. Kerzen    0/100/103 von 228  Tagen gewertet (1m/5m/15m)     2704 Signale  129 ms lesen  10993 ms rechnen
2026-09-07T18:49:28.726Z  ACLX/2023       roh          65631 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6729 Signale  335 ms lesen  26749 ms rechnen
2026-09-07T18:49:54.833Z  ACLX/2024       roh          63864 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6862 Signale  241 ms lesen  25537 ms rechnen
2026-09-07T18:50:22.210Z  ACLX/2025       roh          66330 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6792 Signale  333 ms lesen  26710 ms rechnen
2026-09-07T18:50:28.981Z  ACLX/2026       roh          24819 reg. Kerzen      0/79/79 von 79   Tagen gewertet (1m/5m/15m)     1621 Signale  109 ms lesen  6343 ms rechnen
2026-09-07T18:50:29.159Z  ACRO/2021       roh           1493 reg. Kerzen        0/0/0 von 64   Tagen gewertet (1m/5m/15m)        0 Signale  40 ms lesen  18 ms rechnen
2026-09-07T18:50:29.237Z  ACRO/2022       roh           2240 reg. Kerzen        0/0/0 von 208  Tagen gewertet (1m/5m/15m)        0 Signale  26 ms lesen  43 ms rechnen
2026-09-07T18:50:29.369Z  ACRO/2023       roh           2383 reg. Kerzen        0/0/0 von 199  Tagen gewertet (1m/5m/15m)        0 Signale  23 ms lesen  45 ms rechnen
2026-09-07T18:50:29.448Z  ACTT/2019       roh            665 reg. Kerzen        0/0/0 von 98   Tagen gewertet (1m/5m/15m)        0 Signale  26 ms lesen  19 ms rechnen
2026-09-07T18:50:30.778Z  ACTT/2020       roh           5647 reg. Kerzen       0/9/14 von 118  Tagen gewertet (1m/5m/15m)      275 Signale  48 ms lesen  1272 ms rechnen
2026-09-07T18:50:51.284Z  ADBE/2016       roh          97599 reg. Kerzen    0/232/232 von 252  Tagen gewertet (1m/5m/15m)     5639 Signale  359 ms lesen  20107 ms rechnen
2026-09-07T18:51:11.028Z  ADBE/2017       roh          96874 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     5704 Signale  277 ms lesen  18974 ms rechnen
2026-09-07T18:51:34.597Z  ADBE/2018       roh          96309 reg. Kerzen    0/249/249 von 251  Tagen gewertet (1m/5m/15m)     6392 Signale  341 ms lesen  22799 ms rechnen
2026-09-07T18:51:57.851Z  ADBE/2019       roh          97358 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6155 Signale  418 ms lesen  22353 ms rechnen
2026-09-07T18:52:22.092Z  ADBE/2020       roh          97967 reg. Kerzen    0/253/253 von 253  Tagen gewertet (1m/5m/15m)     6554 Signale  388 ms lesen  23395 ms rechnen
2026-09-07T18:52:44.954Z  ADBE/2021       roh          97056 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6273 Signale  291 ms lesen  22068 ms rechnen
2026-09-07T18:53:11.408Z  ADBE/2022       roh          97438 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6814 Signale  436 ms lesen  25370 ms rechnen
2026-09-07T18:53:35.697Z  ADBE/2023       roh          96584 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6364 Signale  713 ms lesen  22666 ms rechnen
2026-09-07T18:53:57.723Z  ADBE/2024       roh          96724 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6371 Signale  408 ms lesen  21172 ms rechnen
2026-09-07T18:54:20.236Z  ADBE/2025       roh          96709 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6265 Signale  252 ms lesen  21754 ms rechnen
2026-09-07T18:54:36.142Z  ADBE/2026       roh          64739 reg. Kerzen    0/166/166 von 166  Tagen gewertet (1m/5m/15m)     4386 Signale  334 ms lesen  15000 ms rechnen
2026-09-07T18:54:37.143Z  ADHD/2016       bereinigt    35030 reg. Kerzen        0/0/0 von 252  Tagen gewertet (1m/5m/15m)        0 Signale  164 ms lesen  447 ms rechnen
2026-09-07T18:54:37.783Z  ADHD/2017       bereinigt    29529 reg. Kerzen        0/0/0 von 221  Tagen gewertet (1m/5m/15m)        0 Signale  108 ms lesen  332 ms rechnen
2026-09-07T18:54:40.445Z  ADNT/2016       roh          15200 reg. Kerzen      0/23/23 von 43   Tagen gewertet (1m/5m/15m)      602 Signale  142 ms lesen  2360 ms rechnen
2026-09-07T18:55:02.367Z  ADNT/2017       roh          83915 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6375 Signale  210 ms lesen  21565 ms rechnen
2026-09-07T18:55:27.296Z  ADNT/2018       roh          88995 reg. Kerzen    0/251/251 von 251  Tagen gewertet (1m/5m/15m)     6635 Signale  255 ms lesen  24324 ms rechnen
2026-09-07T18:55:55.856Z  ADNT/2019       roh          94396 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6870 Signale  901 ms lesen  27223 ms rechnen
2026-09-07T18:56:25.567Z  ADNT/2020       roh          91632 reg. Kerzen    0/253/253 von 253  Tagen gewertet (1m/5m/15m)     6897 Signale  683 ms lesen  28510 ms rechnen
2026-09-07T18:56:52.782Z  ADNT/2021       roh          83121 reg. Kerzen    0/251/251 von 252  Tagen gewertet (1m/5m/15m)     6833 Signale  991 ms lesen  25685 ms rechnen
2026-09-07T18:57:20.777Z  ADNT/2022       roh          85401 reg. Kerzen    0/249/249 von 251  Tagen gewertet (1m/5m/15m)     6796 Signale  924 ms lesen  26471 ms rechnen
2026-09-07T18:57:45.253Z  ADNT/2023       roh          84517 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6615 Signale  241 ms lesen  23817 ms rechnen
2026-09-07T18:58:09.936Z  ADNT/2024       roh          86410 reg. Kerzen    0/252/252 von 252  Tagen gewertet (1m/5m/15m)     6682 Signale  199 ms lesen  24086 ms rechnen
2026-09-07T18:58:35.279Z  ADNT/2025       roh          83859 reg. Kerzen    0/250/250 von 250  Tagen gewertet (1m/5m/15m)     6670 Signale  217 ms lesen  24713 ms rechnen
2026-09-07T18:58:52.895Z  ADNT/2026       roh          51507 reg. Kerzen    0/166/166 von 166  Tagen gewertet (1m/5m/15m)     4532 Signale  196 ms lesen  16897 ms rechnen
2026-09-07T18:58:57.209Z  ADSW/2016       roh          16211 reg. Kerzen      0/40/40 von 60   Tagen gewertet (1m/5m/15m)      992 Signale  124 ms lesen  3909 ms rechnen
2026-09-07T18:59:10.209Z  ADSW/2017       roh          58938 reg. Kerzen    0/145/145 von 251  Tagen gewertet (1m/5m/15m)     3519 Signale  260 ms lesen  12606 ms rechnen
2026-09-07T18:59:29.693Z  ADSW/2018       roh          68445 reg. Kerzen    0/226/226 von 251  Tagen gewertet (1m/5m/15m)     5491 Signale  258 ms lesen  18955 ms rechnen
2026-09-07T18:59:47.203Z  ADSW/2019       roh          72333 reg. Kerzen    0/251/252 von 252  Tagen gewertet (1m/5m/15m)     4536 Signale  279 ms lesen  16901 ms rechnen
2026-09-07T19:00:00.922Z  ADSW/2020       roh          66720 reg. Kerzen    0/209/210 von 210  Tagen gewertet (1m/5m/15m)     3636 Signale  211 ms lesen  13091 ms rechnen
2026-09-07T19:00:01.580Z  AE/2016         roh           2666 reg. Kerzen        0/0/0 von 250  Tagen gewertet (1m/5m/15m)        0 Signale  70 ms lesen  157 ms rechnen
2026-09-07T19:00:01.660Z  AE/2017         roh           2649 reg. Kerzen        0/0/0 von 242  Tagen gewertet (1m/5m/15m)        0 Signale  28 ms lesen  36 ms rechnen
2026-09-07T19:00:01.879Z  AE/2018         roh           3272 reg. Kerzen        0/0/0 von 249  Tagen gewertet (1m/5m/15m)        0 Signale  122 ms lesen  84 ms rechnen
2026-09-07T19:00:02.004Z  AE/2019         roh           3942 reg. Kerzen        0/0/0 von 247  Tagen gewertet (1m/5m/15m)        0 Signale  57 ms lesen  52 ms rechnen
2026-09-07T19:00:02.167Z  AE/2020         roh           4309 reg. Kerzen        0/0/0 von 253  Tagen gewertet (1m/5m/15m)        0 Signale  56 ms lesen  63 ms rechnen
2026-09-07T19:00:02.749Z  AE/2021         roh           5167 reg. Kerzen        0/0/0 von 252  Tagen gewertet (1m/5m/15m)        0 Signale  193 ms lesen  370 ms rechnen
2026-09-07T19:00:02.999Z  AE/2022         roh           4716 reg. Kerzen        0/0/0 von 251  Tagen gewertet (1m/5m/15m)        0 Signale  132 ms lesen  79 ms rechnen
2026-09-07T19:00:03.141Z  AE/2023         roh           6102 reg. Kerzen        0/0/0 von 249  Tagen gewertet (1m/5m/15m)        0 Signale  31 ms lesen  88 ms rechnen
2026-09-07T19:00:03.310Z  AE/2024         roh           3315 reg. Kerzen        0/0/0 von 251  Tagen gewertet (1m/5m/15m)        0 Signale  25 ms lesen  112 ms rechnen
2026-09-07T19:00:03.366Z  AE/2025         roh            532 reg. Kerzen        0/0/0 von 22   Tagen gewertet (1m/5m/15m)        0 Signale  26 ms lesen  13 ms rechnen
2026-09-07T19:00:03.415Z  AEHA/2021       roh            109 reg. Kerzen        0/0/0 von 19   Tagen gewertet (1m/5m/15m)        0 Signale  27 ms lesen  2 ms rechnen
2026-09-07T19:00:03.450Z  AEHA/2022       roh            339 reg. Kerzen        0/0/0 von 117  Tagen gewertet (1m/5m/15m)        0 Signale  25 ms lesen  8 ms rechnen
2026-09-07T19:00:03.482Z  AEHA/2023       roh            840 reg. Kerzen        0/0/0 von 24   Tagen gewertet (1m/5m/15m)        0 Signale  19 ms lesen  10 ms rechnen
2026-09-07T19:00:05.539Z  AEPI/2016       roh          17637 reg. Kerzen      0/13/40 von 252  Tagen gewertet (1m/5m/15m)      541 Signale  62 ms lesen  1973 ms rechnen
2026-09-07T19:00:05.680Z  AEPI/2017       roh           1130 reg. Kerzen        0/0/0 von 13   Tagen gewertet (1m/5m/15m)        0 Signale  28 ms lesen  29 ms rechnen
2026-09-07T19:00:05.820Z  AETI/2016       bereinigt     4510 reg. Kerzen        0/0/0 von 245  Tagen gewertet (1m/5m/15m)        0 Signale  69 ms lesen  59 ms rechnen
2026-09-07T19:00:05.922Z  AETI/2017       bereinigt     3573 reg. Kerzen        0/0/0 von 246  Tagen gewertet (1m/5m/15m)        0 Signale  16 ms lesen  64 ms rechnen
2026-09-07T19:00:06.248Z  AETI/2018       bereinigt    13866 reg. Kerzen        0/0/0 von 250  Tagen gewertet (1m/5m/15m)        0 Signale  111 ms lesen  187 ms rechnen
2026-09-07T19:00:06.547Z  AETI/2019       bereinigt    10542 reg. Kerzen        0/0/0 von 143  Tagen gewertet (1m/5m/15m)        0 Signale  34 ms lesen  197 ms rechnen
2026-09-07T19:00:06.679Z  AFBI/2021       roh           3110 reg. Kerzen        0/0/0 von 234  Tagen gewertet (1m/5m/15m)        0 Signale  30 ms lesen  51 ms rechnen
2026-09-07T19:00:06.758Z  AFBI/2022       roh           1428 reg. Kerzen        0/0/0 von 229  Tagen gewertet (1m/5m/15m)        0 Signale  33 ms lesen  29 ms rechnen
2026-09-07T19:00:06.916Z  AFBI/2023       roh           1843 reg. Kerzen        0/0/0 von 230  Tagen gewertet (1m/5m/15m)        0 Signale  55 ms lesen  93 ms rechnen
2026-09-07T19:00:07.000Z  AFBI/2024       roh           2723 reg. Kerzen        0/0/0 von 240  Tagen gewertet (1m/5m/15m)        0 Signale  13 ms lesen  60 ms rechnen
2026-09-07T19:00:07.071Z  AFBI/2025       roh           2655 reg. Kerzen        0/0/0 von 236  Tagen gewertet (1m/5m/15m)        0 Signale  16 ms lesen  41 ms rechnen
2026-09-07T19:00:07.158Z  AFBI/2026       roh           1618 reg. Kerzen        0/0/0 von 138  Tagen gewertet (1m/5m/15m)        0 Signale  27 ms lesen  48 ms rechnen
2026-09-07T19:00:09.357Z  AFIN/2018       roh          25604 reg. Kerzen      0/17/18 von 114  Tagen gewertet (1m/5m/15m)      454 Signale  102 ms lesen  2053 ms rechnen
2026-09-07T19:00:27.514Z  AFIN/2019       roh          70389 reg. Kerzen    0/166/166 von 252  Tagen gewertet (1m/5m/15m)     4335 Signale  416 ms lesen  17636 ms rechnen
